time,time2,y,yh
16.416666666666668,6.166666666666667,26.31,26.54833285578242
16.458333333333332,6.208333333333333,28.86,28.455161617717955
16.5,6.25,28.65,30.260460230484036
16.541666666666668,6.291666666666667,28.84,31.176244766057195
16.583333333333332,6.333333333333333,26.54,30.950236749347596
16.625,6.375,26.0,30.69000840892746
16.666666666666668,6.416666666666667,26.08,29.706070470532303
16.708333333333332,6.458333333333333,25.54,29.950277261311342
16.75,6.5,23.59,29.672505916905536
16.791666666666668,6.541666666666667,22.73,28.170079604348707
16.833333333333332,6.583333333333333,22.14,25.96326130994425
16.875,6.625,21.61,23.859236732151547
17.083333333333332,6.666666666666667,20.4,23.03694748559406
17.125,6.708333333333333,19.8,23.030509081304032
17.166666666666668,6.75,19.6,23.04524552007302
17.208333333333332,6.791666666666667,19.41,23.04403877068679
17.25,6.833333333333333,20.48,23.047576062836413
17.291666666666668,6.875,23.59,24.021690386816488
17.333333333333332,6.916666666666667,26.27,25.144114328064116
17.375,6.958333333333333,27.2,26.911889572643453
17.416666666666668,7.0,27.73,28.498366096838623
17.458333333333332,7.041666666666667,27.72,29.744447733285753
17.5,7.083333333333333,28.92,30.863171866188782
17.541666666666668,7.125,29.25,31.640005988705884
17.583333333333332,7.166666666666667,28.3,32.02388628910601
17.625,7.208333333333333,27.83,32.29488568446503
17.666666666666668,7.25,27.51,32.32667265020714
17.708333333333332,7.291666666666667,25.96,31.735026024136403
17.75,7.333333333333333,26.31,30.69178352349466
17.791666666666668,7.375,25.37,29.053445099680683
17.833333333333332,7.416666666666667,23.89,26.761191863684374
17.875,7.458333333333333,23.22,24.336246765829163
21.083333333333332,7.5,24.79,22.962768834254405
21.125,7.541666666666667,24.05,22.95447994342193
21.166666666666668,7.583333333333333,22.77,22.950914321043857
21.208333333333332,7.625,22.1,22.9535263814958
21.25,7.666666666666667,23.59,23.000205867102654
21.291666666666668,7.708333333333333,25.94,23.435445819379563
21.333333333333332,7.75,28.16,24.67958646917876
21.375,7.791666666666667,29.02,27.01698704293464
21.416666666666668,7.833333333333333,30.22,28.692012230311455
21.458333333333332,7.875,30.87,29.856708455978605
21.5,7.916666666666667,32.01,30.7393654442786
21.541666666666668,7.958333333333333,32.13,31.233550100923242
21.583333333333332,8.0,32.66,31.588176502693813
21.625,8.041666666666666,32.66,31.30816751442454
21.666666666666668,8.083333333333334,31.78,30.75883087597459
21.708333333333332,8.125,31.18,30.11606874514539
21.75,8.166666666666666,28.29,28.676637263420638
21.791666666666668,8.208333333333334,26.69,26.838300553028965
21.833333333333332,8.25,25.37,24.7082452268767
21.875,8.291666666666666,24.5,23.41500816322624
22.083333333333332,8.333333333333334,20.07,23.074013029722956
22.125,8.375,19.6,23.069579233378775
22.166666666666668,8.416666666666666,18.93,23.063878020008424
22.208333333333332,8.458333333333334,18.66,23.061475764582006
22.25,8.5,20.42,23.057999223432205
22.291666666666668,8.541666666666666,22.91,23.92256520678405
22.333333333333332,8.583333333333334,24.51,25.97087353123449
22.375,8.625,25.59,27.985329135478054
22.416666666666668,8.666666666666666,27.53,29.45146772833994
22.458333333333332,8.708333333333334,26.84,30.30686525910437
22.5,8.75,26.42,30.58332927215728
22.541666666666668,8.791666666666666,27.15,31.646571668800426
22.583333333333332,8.833333333333334,28.17,31.944173102734716
22.625,8.875,28.63,31.81680101983212
22.666666666666668,8.916666666666666,26.67,30.645264418627697
22.708333333333332,8.958333333333334,25.39,29.78122612592064
22.75,9.0,24.32,28.49591247317197
22.791666666666668,9.041666666666666,23.2,27.65904003912609
22.833333333333332,9.083333333333334,23.22,25.142956610600876
22.875,9.125,22.95,23.517380114539712
23.083333333333332,9.166666666666666,20.67,23.10230321034818
23.125,9.208333333333334,20.41,23.077278153865237
23.166666666666668,9.25,19.74,23.0804093647169
23.208333333333332,9.291666666666666,19.47,23.077832543869825
23.25,9.333333333333334,20.56,23.076292200675518
23.291666666666668,9.375,23.32,24.00488738965079
